場所,R,クラスコード,クラス名,芝ダ,グレードコード,距離,馬場状態,レースID(新),馬番,枠番,馬名,性別,年齢,斤量,確定着順,単勝オッズ,調教師,調教師コード,所属,父馬名,コースID
函館,1,23,1勝,ダ,,2400,重,2.02307E+17,7,7,アンノウンウォリア,牡,4,58,2,10.7,平田修,CX01082,栗,マジェスティックウォリアー,函館ダ2400
函館,1,23,1勝,ダ,,1700,重,2.02307E+17,1,1,ノーブルマルシェ,牝,3,50,11,55.7,久保田貴,CX01067,美,ルーラーシップ,函館ダ1700
函館,1,23,1勝,ダ,,1700,重,2.02307E+17,2,2,ワイルドベティ,牝,4,55,7,86.9,今野貞一,CX01128,栗,ドゥラメンテ,函館ダ1700
函館,1,23,1勝,ダ,,1700,重,2.02307E+17,3,3,コンプラセンシア,牝,3,53,4,6.5,田中克典,CX01180,栗,モーリス,函館ダ1700
函館,1,23,1勝,ダ,,1700,重,2.02307E+17,4,4,ノーブルアクト,牝,3,52,5,44,上原博之,CX00423,美,マクフィ,函館ダ1700
函館,1,23,1勝,ダ,,1700,重,2.02307E+17,5,5,エターナルプライド,牝,4,54,9,48.8,田島俊明,CX01112,美,シニスターミニスター,函館ダ1700
函館,1,23,1勝,ダ,,1700,重,2.02307E+17,6,6,モンネトワ,牝,3,53,1,2.6,橋口慎介,CX01154,栗,キズナ,函館ダ1700
函館,1,23,1勝,ダ,,1700,重,2.02307E+17,7,6,トラストベル,牝,4,54,2,5.9,田村康仁,CX01027,美,スマートファルコン,函館ダ1700
函館,1,23,1勝,ダ,,1700,重,2.02307E+17,8,7,ウィンターダフネ,牝,3,53,3,5.3,国枝栄,CX00399,美,ブラックタイド,函館ダ1700
函館,1,23,1勝,ダ,,1700,重,2.02307E+17,9,7,デームフォーチュン,牝,4,55,8,32.2,高野友和,CX01117,栗,モーリス,函館ダ1700
函館,1,23,1勝,ダ,,1700,重,2.02307E+17,10,8,ミッキーマカロン,牝,3,53,6,3.8,大久保龍,CX01058,栗,キタサンブラック,函館ダ1700
函館,1,23,1勝,ダ,,1700,重,2.02307E+17,11,8,サンマルソムニア,牝,4,56,10,365.8,佐藤吉勝,CX01035,美,リアルインパクト,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,1,1,メルシーステップ,牝,3,53,9,77.1,中川公成,CX01081,美,イスラボニータ,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,2,2,ルージュミシェル,牝,3,54,6,18.1,平田修,CX01082,栗,リオンディーズ,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,3,3,ゼッタイ,牝,3,54,12,144.1,村田一誠,CX01190,美,キズナ,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,4,4,イリュージョン,牝,3,54,4,2.3,西田雄一,CX01187,美,タリスマニック,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,5,5,ジンフィンドール,牝,3,54,7,38.2,田村康仁,CX01027,美,リオンディーズ,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,6,5,クランプレミア,牝,3,54,11,105.8,橋口慎介,CX01154,栗,モーリス,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,7,6,ローズパイ,牝,3,54,10,26.7,岡田稲男,CX01066,栗,パイロ,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,8,6,モダンフリンジ,牝,3,54,5,5.3,辻野泰之,CX01183,栗,リオンディーズ,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,9,7,アルセリア,牝,3,54,3,19.7,和田雄二,CX01143,美,キズナ,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,10,7,クリノクリスタル,牝,3,53,2,4.6,大橋勇樹,CX01065,栗,ブラックタイド,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,11,8,シャドウレディー,牝,3,52,1,5.1,吉岡辰弥,CX01176,栗,ロードカナロア,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,12,8,スプリングラヴ,牝,3,54,8,41.1,小林真也,CX01185,栗,アメリカンペイトリオット,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,1,1,グッドルックス,牡,3,56,3,3.2,竹内正洋,CX01152,美,タリスマニック,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,2,2,ケイアイメキラ,セ,3,56,2,3.7,村山明,CX01107,栗,パイロ,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,3,3,スングリダンダン,牝,3,54,8,131,南田美知,CX00437,美,マジェスティックウォリアー,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,4,4,サトノウェーブ,牡,3,56,1,10.5,田中博康,CX01162,美,ジャスタウェイ,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,5,5,パープルアドミラル,牡,3,55,6,83.3,堀内岳志,CX01189,美,シビルウォー,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,6,6,プリュネルウィンク,牝,3,52,7,5.3,中舘英二,CX01153,美,ディーマジェスティ,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,7,6,クリノヒーロー,牡,3,53,5,8.1,谷潔,CX00431,栗,イスラボニータ,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,8,7,アーテルナイト,牡,3,56,10,7.7,杉山晴紀,CX01157,栗,エイシンフラッシュ,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,9,7,エンジェルスアスク,牝,3,50,9,12.4,矢作芳人,CX01075,栗,サトノダイヤモンド,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,10,8,ロックジャム,牝,3,51,11,111.4,安達昭夫,CX01042,栗,ベストウォーリア,函館ダ1700
函館,2,7,未勝利,ダ,,1700,稍,2.02307E+17,11,8,エフティゲイル,牡,3,56,4,32.6,粕谷昌央,CX01096,美,ドレフォン,函館ダ1700
函館,2,23,1勝,ダ,,1700,稍,2.02307E+17,1,1,ショーケン,牡,3,55,11,110.7,鮫島一歩,CX01046,栗,タリスマニック,函館ダ1700
函館,2,23,1勝,ダ,,1700,稍,2.02307E+17,2,2,デルマオシダシ,牝,3,53,8,41.7,鈴木慎太,CX01179,美,ジャスタウェイ,函館ダ1700
函館,2,23,1勝,ダ,,1700,稍,2.02307E+17,3,3,ドゥラレジリエント,牡,3,55,2,2.6,牧田和弥,CX01123,栗,ドゥラメンテ,函館ダ1700
函館,2,23,1勝,ダ,,1700,稍,2.02307E+17,4,4,メイショウトール,牡,4,57,9,125.9,石橋守,CX01140,栗,メイショウサムソン,函館ダ1700
函館,2,23,1勝,ダ,,1700,稍,2.02307E+17,5,5,マイネルキング,セ,4,58,10,53.8,相沢郁,CX01020,美,ゴールドシップ,函館ダ1700
函館,2,23,1勝,ダ,,1700,稍,2.02307E+17,6,6,トゥービートライン,牡,3,52,7,119.5,尾形和幸,CX01141,美,エスポワールシチー,函館ダ1700
函館,2,23,1勝,ダ,,1700,稍,2.02307E+17,7,6,ナチュラルリバー,牡,3,54,3,7.7,武英智,CX01161,栗,ルーラーシップ,函館ダ1700
函館,2,23,1勝,ダ,,1700,稍,2.02307E+17,8,7,ロイガヴェーグル,牡,3,55,1,17.3,浜田多実,CX01138,栗,サトノアラジン,函館ダ1700
函館,2,23,1勝,ダ,,1700,稍,2.02307E+17,9,7,マーゴットミニモ,牝,3,53,5,2.1,伊坂重信,CX01177,美,サトノダイヤモンド,函館ダ1700
函館,2,23,1勝,ダ,,1700,稍,2.02307E+17,10,8,オルノア,牝,3,51,4,7.7,新谷功一,CX01172,栗,ゴールドシップ,函館ダ1700
函館,2,23,1勝,ダ,,1700,稍,2.02307E+17,11,8,ミユキザストロング,牡,4,56,6,73.4,小西一男,CX00405,美,リオンディーズ,函館ダ1700
函館,2,43,2勝,ダ,E,1700,稍,2.02307E+17,1,1,リファインドマナー,牝,5,56,7,32.9,杉山佳明,CX01178,栗,パイロ,函館ダ1700
函館,2,43,2勝,ダ,E,1700,稍,2.02307E+17,2,2,トゥーサン,牝,4,56,11,34.6,吉岡辰弥,CX01176,栗,キタサンブラック,函館ダ1700
函館,2,43,2勝,ダ,E,1700,稍,2.02307E+17,3,3,マナウス,牝,4,56,1,2.8,田中克典,CX01180,栗,マジェスティックウォリアー,函館ダ1700
函館,2,43,2勝,ダ,E,1700,稍,2.02307E+17,4,3,テキサスフィズ,牝,4,56,13,66.8,西園正都,CX01028,栗,ドレフォン,函館ダ1700
函館,2,43,2勝,ダ,E,1700,稍,2.02307E+17,6,4,ネフェルタリ,牝,5,56,9,233.3,高柳大輔,CX01159,栗,American Pharoah,函館ダ1700
函館,2,43,2勝,ダ,E,1700,稍,2.02307E+17,7,5,レリジールダモーレ,牝,4,56,5,15.4,高橋義忠,CX01129,栗,キングカメハメハ,函館ダ1700
函館,2,43,2勝,ダ,E,1700,稍,2.02307E+17,8,5,カラレーション,牝,5,56,8,11.1,松下武士,CX01149,栗,キングカメハメハ,函館ダ1700
函館,2,43,2勝,ダ,E,1700,稍,2.02307E+17,9,6,バライロノキセキ,牝,5,56,4,32.3,中竹和也,CX01039,栗,キンシャサノキセキ,函館ダ1700
函館,2,43,2勝,ダ,E,1700,稍,2.02307E+17,10,6,スマートムーラン,牝,4,56,2,8,大久保龍,CX01058,栗,エピファネイア,函館ダ1700
函館,2,43,2勝,ダ,E,1700,稍,2.02307E+17,11,7,クーシフォン,牝,4,56,12,3.8,牧光二,CX01106,美,ドレフォン,函館ダ1700
函館,2,43,2勝,ダ,E,1700,稍,2.02307E+17,12,7,マテンロウルビー,牝,5,56,6,40.6,野中賢二,CX01098,栗,ロードカナロア,函館ダ1700
函館,2,43,2勝,ダ,E,1700,稍,2.02307E+17,13,8,タイトロープウィン,牝,7,56,10,171.1,村田一誠,CX01190,美,サウスヴィグラス,函館ダ1700
函館,2,43,2勝,ダ,E,1700,稍,2.02307E+17,14,8,プレミアムスマイル,牝,4,56,3,4.6,池添学,CX01144,栗,ロードカナロア,函館ダ1700
函館,2,23,1勝,ダ,,1000,稍,2.02307E+17,1,1,カップッチョ,牡,6,58,5,29.8,石毛善彦,CX00428,美,ジョーカプチーノ,函館ダ1000
函館,2,23,1勝,ダ,,1000,稍,2.02307E+17,2,2,サザンレイク,牝,3,53,9,16.2,根本康広,CX01029,美,ヘニーヒューズ,函館ダ1000
函館,2,23,1勝,ダ,,1000,稍,2.02307E+17,3,3,アイファーベア,牡,5,56,4,5.6,根本康広,CX01029,美,トビーズコーナー,函館ダ1000
函館,2,23,1勝,ダ,,1000,稍,2.02307E+17,4,4,シエラメンテ,牝,4,52,2,127.3,浅野洋一,CX00421,美,ドゥラメンテ,函館ダ1000
函館,2,23,1勝,ダ,,1000,稍,2.02307E+17,5,5,ヌーシャテル,牝,4,54,7,281.9,粕谷昌央,CX01096,美,ザファクター,函館ダ1000
函館,2,23,1勝,ダ,,1000,稍,2.02307E+17,6,6,ノースディーバ,牡,3,55,6,1.7,鮫島一歩,CX01046,栗,ヘニーヒューズ,函館ダ1000
函館,2,23,1勝,ダ,,1000,稍,2.02307E+17,7,6,カマラードマリー,牝,3,53,11,7.1,小笠倫弘,CX01076,美,セレスハント,函館ダ1000
函館,2,23,1勝,ダ,,1000,稍,2.02307E+17,8,7,ビップアクア,牝,4,55,3,14.9,田島俊明,CX01112,美,ディープブリランテ,函館ダ1000
函館,2,23,1勝,ダ,,1000,稍,2.02307E+17,9,7,フェズカズマ,牡,4,58,1,17.3,安田隆行,CX00438,栗,ドレフォン,函館ダ1000
函館,2,23,1勝,ダ,,1000,稍,2.02307E+17,10,8,ラージベル,牝,4,56,8,71.5,松永康利,CX01093,美,シニスターミニスター,函館ダ1000
函館,2,23,1勝,ダ,,1000,稍,2.02307E+17,11,8,ルイス,牡,3,52,10,7.5,角田晃一,CX01121,栗,キンシャサノキセキ,函館ダ1000
函館,3,7,未勝利,ダ,,1000,良,2.02307E+17,1,1,アピールラン,牝,3,53,6,21.6,高橋文雅,CX01134,美,ディスクリートキャット,函館ダ1000
函館,3,7,未勝利,ダ,,1000,良,2.02307E+17,2,2,ロードサミット,牡,3,56,2,56.7,辻野泰之,CX01183,栗,ロードカナロア,函館ダ1000
函館,3,7,未勝利,ダ,,1000,良,2.02307E+17,3,3,ライヴペッパー,牡,3,56,12,8.9,牧光二,CX01106,美,カレンブラックヒル,函館ダ1000
函館,3,7,未勝利,ダ,,1000,良,2.02307E+17,4,4,バスドラムガール,牝,3,50,1,2.2,羽月友彦,CX01091,栗,スズカコーズウェイ,函館ダ1000
函館,3,7,未勝利,ダ,,1000,良,2.02307E+17,5,5,タイセイドルチェ,牝,3,52,9,48.4,伊藤圭三,CX01023,美,キズナ,函館ダ1000
函館,3,7,未勝利,ダ,,1000,良,2.02307E+17,6,5,イイクニリュウセイ,牡,3,55,11,232.4,深山雅史,CX01174,美,アジアエクスプレス,函館ダ1000
函館,3,7,未勝利,ダ,,1000,良,2.02307E+17,7,6,プリンクアップ,牝,3,52,7,8.7,藤岡健一,CX01062,栗,Cracksman,函館ダ1000
函館,3,7,未勝利,ダ,,1000,良,2.02307E+17,8,6,ワインワインレッド,牡,3,56,10,4,森秀行,CX00427,栗,Justify,函館ダ1000
函館,3,7,未勝利,ダ,,1000,良,2.02307E+17,9,7,ルソレイユ,牡,3,56,5,21.4,北出成人,CX01078,栗,ビッグアーサー,函館ダ1000
函館,3,7,未勝利,ダ,,1000,良,2.02307E+17,10,7,ビップナージャ,牝,3,54,3,16.2,高柳瑞樹,CX01118,美,レーヴミストラル,函館ダ1000
函館,3,7,未勝利,ダ,,1000,良,2.02307E+17,11,8,コパカバーナビーチ,牝,3,54,8,25.4,中野栄治,CX01010,美,モーリス,函館ダ1000
函館,3,7,未勝利,ダ,,1000,良,2.02307E+17,12,8,ウェイオブサクセス,牝,3,54,4,10.4,野中賢二,CX01098,栗,New Approach,函館ダ1000
函館,3,7,未勝利,ダ,,1700,良,2.02307E+17,1,1,ピュアマークス,牡,3,53,5,4.7,畑端省吾,CX01188,栗,ホッコータルマエ,函館ダ1700
函館,3,7,未勝利,ダ,,1700,良,2.02307E+17,2,2,メイショウウナバラ,牡,3,56,4,53.8,藤沢則雄,CX01041,栗,リアルインパクト,函館ダ1700
函館,3,7,未勝利,ダ,,1700,良,2.02307E+17,3,3,カビーリア,牡,3,56,1,12.4,飯田祐史,CX01139,栗,サトノアラジン,函館ダ1700
函館,3,7,未勝利,ダ,,1700,良,2.02307E+17,4,4,カミノモラド,牡,3,56,8,63.1,矢野英一,CX01108,美,ロードカナロア,函館ダ1700
函館,3,7,未勝利,ダ,,1700,良,2.02307E+17,5,5,サンエスペランス,牡,3,53,11,113.9,小野次郎,CX01125,美,レーヴミストラル,函館ダ1700
函館,3,7,未勝利,ダ,,1700,良,2.02307E+17,6,6,ジェネロジテ,牡,3,56,7,27.9,大根田裕,CX01032,栗,コパノリッキー,函館ダ1700
函館,3,7,未勝利,ダ,,1700,良,2.02307E+17,7,6,デトネイター,牝,3,52,6,6.7,中舘英二,CX01153,美,デクラレーションオブウォー,函館ダ1700
函館,3,7,未勝利,ダ,,1700,良,2.02307E+17,8,7,ジョーエスポワール,牡,3,56,2,6.1,清水久詞,CX01110,栗,エスポワールシチー,函館ダ1700
函館,3,7,未勝利,ダ,,1700,良,2.02307E+17,9,7,コモドアーズ,牡,3,55,10,46.2,西村真幸,CX01148,栗,タリスマニック,函館ダ1700
函館,3,7,未勝利,ダ,,1700,良,2.02307E+17,10,8,ホウオウプレシャス,牡,3,56,3,2.2,栗田徹,CX01127,美,イスラボニータ,函館ダ1700
函館,3,7,未勝利,ダ,,1700,良,2.02307E+17,11,8,ヴァルカン,牝,3,54,9,9.3,稲垣幸雄,CX01167,美,ベストウォーリア,函館ダ1700
函館,3,23,1勝,ダ,,1000,良,2.02307E+17,1,1,ワタシダケドナニカ,牡,3,55,8,18.2,本間忍,CX01056,美,マインドユアビスケッツ,函館ダ1000
函館,3,23,1勝,ダ,,1000,良,2.02307E+17,2,2,ミヤジトレヴ,牝,3,53,12,87.1,川村禎彦,CX01003,栗,キタサンブラック,函館ダ1000
函館,3,23,1勝,ダ,,1000,良,2.02307E+17,3,3,ナムラジョシュア,牡,3,55,6,5,羽月友彦,CX01091,栗,シニスターミニスター,函館ダ1000
函館,3,23,1勝,ダ,,1000,良,2.02307E+17,4,4,ルクスディオン,牝,4,53,11,76.1,吉村圭司,CX01130,栗,シニスターミニスター,函館ダ1000
函館,3,23,1勝,ダ,,1000,良,2.02307E+17,5,5,ジョーフェイス,牡,4,55,3,49,小崎憲,CX01085,栗,キンシャサノキセキ,函館ダ1000
函館,3,23,1勝,ダ,,1000,良,2.02307E+17,6,5,ラージベル,牝,4,56,10,225.7,松永康利,CX01093,美,シニスターミニスター,函館ダ1000
函館,3,23,1勝,ダ,,1000,良,2.02307E+17,7,6,コウソクカレン,牝,5,54,5,4.7,中舘英二,CX01153,美,ロードカナロア,函館ダ1000
函館,3,23,1勝,ダ,,1000,良,2.02307E+17,8,6,ルヴェルジェ,牝,4,52,1,3.8,小林真也,CX01185,栗,Maclean's Music,函館ダ1000
函館,3,23,1勝,ダ,,1000,良,2.02307E+17,9,7,グラサージュ,牝,4,55,4,4.9,林徹,CX01163,美,ストロングリターン,函館ダ1000
函館,3,23,1勝,ダ,,1000,良,2.02307E+17,10,7,ザアトム,牡,4,57,2,4.4,田島俊明,CX01112,美,ドゥラメンテ,函館ダ1000
函館,3,23,1勝,ダ,,1000,良,2.02307E+17,11,8,ヒメカミノイタダキ,牡,4,58,7,22.1,武市康男,CX01089,美,アドマイヤムーン,函館ダ1000
函館,3,23,1勝,ダ,,1000,良,2.02307E+17,12,8,ヌーシャテル,牝,4,54,9,193.1,粕谷昌央,CX01096,美,ザファクター,函館ダ1000
函館,3,23,1勝,ダ,,1700,良,2.02307E+17,1,1,トリグラフ,牡,4,58,2,6.3,松山将樹,CX01100,美,サトノアラジン,函館ダ1700
函館,3,23,1勝,ダ,,1700,良,2.02307E+17,2,2,ソルトキャピタル,牡,6,58,9,17.9,木原一良,CX01033,栗,ワールドエース,函館ダ1700
函館,3,23,1勝,ダ,,1700,良,2.02307E+17,3,3,グロリアスアポイ,牝,4,53,10,142.9,千田輝彦,CX01120,栗,グロリアスノア,函館ダ1700
函館,3,23,1勝,ダ,,1700,良,2.02307E+17,4,4,グラシアス,牡,3,53,1,7.6,中舘英二,CX01153,美,ブラックタイド,函館ダ1700
函館,3,23,1勝,ダ,,1700,良,2.02307E+17,5,5,オウギノカナメ,牡,3,55,4,3.4,高木登,CX01088,美,キタサンブラック,函館ダ1700
函館,3,23,1勝,ダ,,1700,良,2.02307E+17,6,6,ヤングワールド,牡,3,54,8,5.2,手塚貴久,CX01038,美,コパノリッキー,函館ダ1700
函館,3,23,1勝,ダ,,1700,良,2.02307E+17,7,6,ブレットフライ,牡,4,58,6,25.9,萱野浩二,CX01024,美,フリオーソ,函館ダ1700
函館,3,23,1勝,ダ,,1700,良,2.02307E+17,8,7,アイファーエポック,牡,4,58,5,11,根本康広,CX01029,美,トビーズコーナー,函館ダ1700
函館,3,23,1勝,ダ,,1700,良,2.02307E+17,9,7,サンライズスコール,牡,4,58,3,4.7,石坂公一,CX01166,栗,ザファクター,函館ダ1700
函館,3,23,1勝,ダ,,1700,良,2.02307E+17,10,8,ハイレリーフ,牝,5,53,11,102.4,粕谷昌央,CX01096,美,マツリダゴッホ,函館ダ1700
函館,3,23,1勝,ダ,,1700,良,2.02307E+17,11,8,スピリトーゾ,牡,4,58,7,13.9,岡田稲男,CX01066,栗,ドゥラメンテ,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,1,1,ロッシュローブ,牡,6,57,6,24.5,田中克典,CX01180,栗,ロードカナロア,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,2,2,アシャカトブ,牡,7,58,4,12.2,小笠倫弘,CX01076,美,シニスターミニスター,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,3,3,ファルコニア,牡,6,58.5,8,39.2,高野友和,CX01117,栗,ディープインパクト,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,4,3,スライリー,牝,5,53,12,72.4,相沢郁,CX01020,美,オルフェーヴル,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,5,4,イモータルスモーク,牡,6,54,10,205.9,金成貴史,CX01132,美,Into Mischief,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,6,4,パワーブローキング,牡,4,56,5,9.3,栗田徹,CX01127,美,アメリカンペイトリオット,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,7,5,プリティーチャンス,牝,6,55.5,9,26.9,野中賢二,CX01098,栗,シンボリクリスエス,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,8,5,ドウドウキリシマ,牡,7,53,14,433.4,天間昭一,CX01090,美,ケープブランコ,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,9,6,ルコルセール,牡,5,57,2,5.2,堀宣行,CX01070,美,ロードカナロア,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,10,6,ペプチドナイル,牡,5,57.5,1,3.1,武英智,CX01161,栗,キングカメハメハ,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,11,7,メイショウユズルハ,牡,4,55,11,6,岡田稲男,CX01066,栗,ディスクリートキャット,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,12,7,アメリカンフェイス,牡,6,54,7,170.5,戸田博文,CX01054,美,Tapit,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,13,8,セキフウ,牡,4,57.5,3,5.1,武幸四郎,CX01160,栗,ヘニーヒューズ,函館ダ1700
函館,3,131,ｵｰﾌﾟﾝ,ダ,E,1700,良,2.02307E+17,14,8,ウェルドーン,牝,5,55,13,15.8,角田晃一,CX01121,栗,ヘニーヒューズ,函館ダ1700
函館,4,7,未勝利,ダ,,1000,良,2.02307E+17,1,1,サクラヒメ,牝,2,55,12,55.3,新開幸一,CX01116,美,サンダースノー,函館ダ1000
函館,4,7,未勝利,ダ,,1000,良,2.02307E+17,2,2,ワイワイレジェンド,牡,2,51,2,3.7,矢作芳人,CX01075,栗,ダノンレジェンド,函館ダ1000
函館,4,7,未勝利,ダ,,1000,良,2.02307E+17,3,3,ブルパーチェ,牡,2,55,9,120,高橋裕,CX00412,美,コパノリッキー,函館ダ1000
函館,4,7,未勝利,ダ,,1000,良,2.02307E+17,4,4,コファーズ,牡,2,54,11,132.4,高柳瑞樹,CX01118,美,キンシャサノキセキ,函館ダ1000
函館,4,7,未勝利,ダ,,1000,良,2.02307E+17,5,5,アイウィルビー,牝,2,55,5,20,水野貴広,CX01094,美,マインドユアビスケッツ,函館ダ1000
函館,4,7,未勝利,ダ,,1000,良,2.02307E+17,6,5,ヤプシ,牡,2,53,10,5.1,加藤士津,CX01169,美,マジェスティックウォリアー,函館ダ1000
函館,4,7,未勝利,ダ,,1000,良,2.02307E+17,7,6,タケシ,牡,2,55,6,69.7,長谷川浩,CX01173,栗,ディーマジェスティ,函館ダ1000
函館,4,7,未勝利,ダ,,1000,良,2.02307E+17,8,6,アルジェンタージョ,牝,2,55,4,8.2,伊藤圭三,CX01023,美,レッドファルクス,函館ダ1000
函館,4,7,未勝利,ダ,,1000,良,2.02307E+17,9,7,ブシン,牡,2,55,1,2.7,森秀行,CX00427,栗,Into Mischief,函館ダ1000
函館,4,7,未勝利,ダ,,1000,良,2.02307E+17,10,7,ドナノーブル,牝,2,54,8,33.1,小野次郎,CX01125,美,Medaglia d'Oro,函館ダ1000
